date,store,item,price,promotion,inventory,sales
2023-08-01,5,5,491.74,0,74,26
2023-08-01,5,6,397.52,1,77,30
2023-08-01,5,7,108.98,0,84,31
2023-08-01,5,8,405.88,1,93,39
2023-08-01,5,9,321.94,0,86,32
2023-08-01,5,10,243.03,0,107,32
2023-08-01,5,11,356.47,1,128,45
2023-08-01,5,12,325.22,0,70,41
2023-08-01,5,13,246.44,1,120,37
2023-08-01,5,14,261.15,0,93,29
2023-08-01,5,15,120.66,1,68,43
2023-08-01,5,16,104.37,0,98,41
2023-08-01,5,17,108.54,0,87,41
2023-08-01,5,18,479.29,1,64,43
2023-08-01,5,19,448.48,0,136,38
2023-08-01,5,20,166.41,0,84,38
2023-08-01,6,1,198.96,0,76,17
2023-08-01,6,2,368.03,0,93,23
2023-08-01,6,3,491.4,1,103,27
2023-08-01,6,4,175.02,1,73,26
2023-08-01,6,5,312.7,0,91,27
2023-08-01,6,6,456.49,0,74,29
2023-08-01,6,7,323.91,1,66,37
2023-08-01,6,8,311.41,1,119,31
2023-08-01,6,9,173.24,1,75,39
2023-08-01,6,10,312.03,0,83,28
2023-08-01,6,11,485.6,0,104,40
2023-08-01,6,12,75.38,1,65,34
2023-08-01,6,13,158.59,0,74,26
2023-08-01,6,14,418.65,0,89,39
2023-08-01,6,15,494.33,0,110,38
2023-08-01,6,16,294.77,0,78,42
2023-08-01,6,17,265.53,0,74,45
2023-08-01,6,18,211.16,0,137,43
2023-08-01,6,19,444.54,0,130,41
2023-08-01,6,20,270.32,0,101,37
2023-08-01,7,1,215.0,0,95,25
2023-08-01,7,2,371.45,0,111,21
2023-08-01,7,3,255.66,0,54,29
2023-08-01,7,4,116.18,0,116,24
2023-08-01,7,5,289.22,1,72,31
2023-08-01,7,6,360.12,0,117,25
2023-08-01,7,7,462.48,0,122,27
2023-08-01,7,8,295.53,0,65,40
2023-08-01,7,9,75.8,1,69,36
2023-08-01,7,10,248.96,0,66,30
2023-08-01,7,11,166.45,0,112,29
2023-08-01,7,12,128.05,0,102,32
2023-08-01,7,13,333.89,1,80,38
2023-08-01,7,14,289.71,0,130,32
2023-08-01,7,15,67.64,0,112,44
2023-08-01,7,16,242.25,0,120,38
2023-08-01,7,17,439.24,0,56,35
2023-08-01,7,18,362.32,0,98,39
2023-08-01,7,19,406.47,0,63,43
2023-08-01,7,20,333.71,1,105,42
2023-08-01,8,1,378.83,0,47,17
2023-08-01,8,2,298.03,0,47,22
2023-08-01,8,3,108.43,0,105,18
2023-08-01,8,4,221.72,0,100,21
2023-08-01,8,5,91.92,0,92,29
2023-08-01,8,6,493.35,1,52,26
2023-08-01,8,7,485.23,1,90,37
2023-08-01,8,8,352.53,0,62,30
2023-08-01,8,9,374.42,1,79,38
2023-08-01,8,10,130.43,0,78,27
2023-08-01,8,11,286.21,0,126,29
2023-08-01,8,12,317.53,0,64,40
2023-08-01,8,13,248.66,0,125,37
2023-08-01,8,14,393.53,1,83,47
2023-08-01,8,15,437.81,1,94,39
2023-08-01,8,16,172.0,0,120,39
2023-08-01,8,17,223.67,0,108,42
2023-08-01,8,18,376.0,0,122,40
2023-08-01,8,19,481.23,0,64,37
2023-08-01,8,20,233.63,0,74,38
2023-08-01,9,1,187.81,1,110,25
2023-08-01,9,2,494.0,0,65,28
2023-08-01,9,3,205.63,0,81,20
2023-08-01,9,4,202.54,0,107,23
2023-08-01,9,5,186.31,0,88,29
2023-08-01,9,6,242.0,0,103,27
2023-08-01,9,7,394.11,0,72,34
2023-08-01,9,8,379.59,0,85,30
2023-08-01,9,9,377.66,0,113,25
2023-08-01,9,10,96.69,1,90,39
2023-08-01,9,11,452.0,0,122,32
2023-08-01,9,12,238.52,1,86,44
2023-08-01,9,13,293.02,0,117,40
2023-08-01,9,14,205.15,0,60,37
2023-08-01,9,15,363.5,0,127,38
2023-08-01,9,16,216.67,0,79,46
2023-08-01,9,17,382.04,1,105,40
2023-08-01,9,18,433.18,0,113,40
2023-08-01,9,19,130.3,0,102,29
2023-08-01,9,20,180.93,0,130,40
2023-08-01,10,1,161.66,1,70,29
2023-08-01,10,2,199.5,1,98,27
2023-08-01,10,3,167.81,1,60,36
2023-08-01,10,4,293.04,0,52,25
2023-08-01,10,5,433.71,0,78,25
2023-08-01,10,6,122.33,0,86,37
2023-08-01,10,7,435.49,0,109,32
2023-08-01,10,8,421.51,0,90,25
2023-08-01,10,9,474.13,1,63,42
2023-08-01,10,10,248.03,0,77,34
2023-08-01,10,11,150.84,0,98,30
2023-08-01,10,12,396.18,0,65,30
2023-08-01,10,13,472.84,0,76,31
2023-08-01,10,14,65.14,0,69,37
2023-08-01,10,15,106.11,1,77,47
2023-08-01,10,16,238.73,0,99,41
2023-08-01,10,17,161.25,0,66,40
2023-08-01,10,18,301.3,0,136,46
2023-08-01,10,19,320.88,1,132,58
2023-08-01,10,20,302.97,0,94,41
2023-08-02,1,1,212.96,0,90,23
2023-08-02,1,2,277.12,0,83,14
2023-08-02,1,3,201.02,0,78,15
2023-08-02,1,4,91.72,0,51,28
2023-08-02,1,5,336.39,0,107,21
2023-08-02,1,6,143.27,0,114,21
2023-08-02,1,7,89.17,1,125,29
2023-08-02,1,8,350.7,0,63,29
2023-08-02,1,9,332.9,0,73,22
2023-08-02,1,10,303.46,0,95,24
2023-08-02,1,11,169.21,0,70,35
2023-08-02,1,12,129.58,1,96,42
2023-08-02,1,13,60.09,1,110,47
2023-08-02,1,14,411.77,1,84,36
2023-08-02,1,15,136.3,0,91,36
2023-08-02,1,16,258.2,0,101,31
2023-08-02,1,17,155.58,0,140,42
2023-08-02,1,18,311.0,0,122,35
2023-08-02,1,19,443.38,0,130,37
2023-08-02,1,20,142.05,0,80,36
2023-08-02,2,1,214.65,0,93,15
2023-08-02,2,2,384.93,0,109,15
2023-08-02,2,3,277.06,0,39,13
2023-08-02,2,4,166.63,0,125,28
2023-08-02,2,5,237.34,0,109,21
2023-08-02,2,6,462.31,1,115,35
2023-08-02,2,7,366.88,0,110,30
2023-08-02,2,8,483.62,0,86,28
2023-08-02,2,9,395.43,0,55,17
2023-08-02,2,10,337.85,0,116,23
2023-08-02,2,11,497.73,0,51,22
2023-08-02,2,12,153.36,0,79,33
2023-08-02,2,13,180.15,0,110,28
2023-08-02,2,14,338.17,0,93,29
2023-08-02,2,15,86.35,0,62,34
2023-08-02,2,16,154.27,0,124,39
2023-08-02,2,17,92.41,0,131,34
2023-08-02,2,18,405.73,0,118,32
2023-08-02,2,19,297.57,0,131,36
2023-08-02,2,20,213.63,0,87,39
2023-08-02,3,1,121.18,0,43,18
2023-08-02,3,2,488.92,0,56,16
2023-08-02,3,3,499.92,1,88,21
2023-08-02,3,4,484.66,0,110,23
2023-08-02,3,5,58.92,0,64,24
2023-08-02,3,6,460.69,0,80,23
2023-08-02,3,7,56.89,0,63,34
2023-08-02,3,8,283.04,0,109,31
2023-08-02,3,9,447.03,0,66,30
2023-08-02,3,10,341.39,0,95,31
2023-08-02,3,11,286.31,0,71,24
2023-08-02,3,12,459.97,0,69,35
2023-08-02,3,13,185.94,0,69,21
2023-08-02,3,14,422.34,0,109,34
2023-08-02,3,15,291.8,0,65,35
2023-08-02,3,16,96.38,0,120,35
2023-08-02,3,17,307.42,0,122,27
2023-08-02,3,18,312.2,0,65,40
2023-08-02,3,19,227.07,0,129,36
2023-08-02,3,20,90.19,0,111,33
2023-08-02,4,1,299.91,0,121,23
2023-08-02,4,2,309.24,0,98,17
2023-08-02,4,3,439.92,0,73,23
2023-08-02,4,4,297.24,0,113,19
2023-08-02,4,5,365.96,0,120,23
2023-08-02,4,6,96.07,0,117,25
2023-08-02,4,7,248.9,0,76,28
2023-08-02,4,8,83.97,0,72,28
2023-08-02,4,9,192.9,0,104,27
2023-08-02,4,10,74.03,0,79,27
2023-08-02,4,11,170.26,0,102,26
2023-08-02,4,12,407.93,0,120,34
2023-08-02,4,13,131.85,0,123,35
2023-08-02,4,14,61.31,1,119,45
2023-08-02,4,15,436.03,0,87,33
2023-08-02,4,16,223.01,1,116,42
2023-08-02,4,17,331.22,0,110,33
2023-08-02,4,18,277.55,0,126,31
2023-08-02,4,19,467.77,0,143,44
2023-08-02,4,20,410.41,0,77,33
2023-08-02,5,1,59.31,0,41,17
2023-08-02,5,2,116.65,0,83,20
2023-08-02,5,3,478.19,0,119,24
2023-08-02,5,4,476.39,1,84,23
2023-08-02,5,5,146.98,0,112,22
2023-08-02,5,6,176.85,0,116,27
2023-08-02,5,7,210.73,0,100,30
2023-08-02,5,8,346.84,1,67,39
2023-08-02,5,9,218.31,0,102,32
2023-08-02,5,10,161.66,0,50,23
2023-08-02,5,11,431.89,0,58,30
2023-08-02,5,12,311.33,0,95,36
2023-08-02,5,13,227.27,1,117,39
2023-08-02,5,14,287.54,1,68,45
2023-08-02,5,15,66.07,0,104,37
2023-08-02,5,16,341.58,0,110,35
2023-08-02,5,17,436.64,1,78,43
2023-08-02,5,18,103.85,0,79,37
2023-08-02,5,19,287.05,0,113,47
2023-08-02,5,20,365.28,0,59,36
2023-08-02,6,1,283.93,0,75,15
2023-08-02,6,2,316.39,0,50,21
2023-08-02,6,3,197.44,1,91,37
2023-08-02,6,4,401.67,0,102,22
2023-08-02,6,5,300.69,0,125,27
2023-08-02,6,6,166.75,0,71,35
2023-08-02,6,7,289.18,0,86,35
2023-08-02,6,8,202.15,1,82,33
2023-08-02,6,9,491.04,0,54,23
2023-08-02,6,10,200.36,0,124,33
2023-08-02,6,11,459.12,1,137,41
2023-08-02,6,12,341.91,1,83,37
2023-08-02,6,13,493.39,0,76,32
2023-08-02,6,14,467.56,0,93,29
2023-08-02,6,15,68.19,0,134,37
2023-08-02,6,16,429.6,0,130,34
2023-08-02,6,17,291.97,0,69,33
2023-08-02,6,18,360.29,0,93,39
2023-08-02,6,19,163.06,0,60,40
2023-08-02,6,20,306.45,0,68,48
2023-08-02,7,1,155.05,0,65,21
2023-08-02,7,2,431.13,0,61,26
2023-08-02,7,3,64.98,1,108,29
2023-08-02,7,4,95.24,0,52,20
2023-08-02,7,5,175.78,0,119,26
2023-08-02,7,6,430.55,0,122,28
2023-08-02,7,7,147.13,0,77,31
2023-08-02,7,8,170.34,0,95,28
2023-08-02,7,9,217.58,0,88,28
2023-08-02,7,10,183.32,0,127,29
2023-08-02,7,11,479.47,0,100,30
2023-08-02,7,12,53.87,0,119,32
2023-08-02,7,13,132.87,0,107,30
2023-08-02,7,14,340.84,1,145,53
2023-08-02,7,15,109.11,0,133,36
2023-08-02,7,16,435.03,0,83,34
2023-08-02,7,17,375.53,0,118,37
2023-08-02,7,18,436.84,0,136,45
2023-08-02,7,19,296.75,0,115,39
2023-08-02,7,20,139.36,1,88,46
2023-08-02,8,1,358.04,0,89,16
2023-08-02,8,2,437.7,0,104,27
2023-08-02,8,3,281.22,1,107,27
2023-08-02,8,4,346.69,0,63,26
2023-08-02,8,5,159.51,0,82,18
2023-08-02,8,6,197.21,0,93,21
2023-08-02,8,7,477.82,0,62,23
2023-08-02,8,8,299.58,0,62,24
2023-08-02,8,9,425.91,0,123,25
2023-08-02,8,10,386.54,0,119,30
2023-08-02,8,11,413.5,0,100,30
2023-08-02,8,12,209.93,0,69,34
2023-08-02,8,13,347.96,1,120,42
2023-08-02,8,14,386.4,0,130,33
2023-08-02,8,15,348.53,0,80,39
2023-08-02,8,16,250.44,0,120,35
2023-08-02,8,17,242.97,0,94,39
2023-08-02,8,18,280.18,0,115,46
2023-08-02,8,19,162.33,0,71,46
2023-08-02,8,20,457.52,0,64,39
2023-08-02,9,1,278.15,0,106,26
2023-08-02,9,2,143.49,0,70,25
2023-08-02,9,3,416.18,1,48,23
2023-08-02,9,4,361.6,0,95,21
2023-08-02,9,5,273.89,0,115,21
2023-08-02,9,6,242.16,0,114,18
2023-08-02,9,7,251.29,0,112,22
2023-08-02,9,8,199.35,1,76,37
2023-08-02,9,9,231.05,0,56,29
2023-08-02,9,10,206.52,1,75,42
2023-08-02,9,11,425.58,0,96,31
2023-08-02,9,12,151.77,0,61,34
2023-08-02,9,13,278.68,0,92,36
2023-08-02,9,14,420.06,0,64,44
2023-08-02,9,15,388.58,0,112,34
2023-08-02,9,16,202.8,1,143,53
2023-08-02,9,17,308.19,1,105,56
2023-08-02,9,18,305.0,0,97,41
2023-08-02,9,19,267.66,0,124,41
2023-08-02,9,20,428.51,1,130,49
2023-08-02,10,1,429.76,1,70,30
2023-08-02,10,2,451.53,0,57,20
2023-08-02,10,3,233.72,0,97,20
2023-08-02,10,4,434.44,0,116,28
2023-08-02,10,5,289.87,1,91,35
2023-08-02,10,6,55.96,0,100,20
2023-08-02,10,7,427.89,0,59,22
2023-08-02,10,8,354.55,0,52,31
2023-08-02,10,9,208.12,0,94,29
2023-08-02,10,10,102.83,0,68,33
2023-08-02,10,11,222.44,0,53,31
2023-08-02,10,12,469.4,0,96,29
2023-08-02,10,13,189.23,0,71,40
2023-08-02,10,14,151.59,0,65,45
2023-08-02,10,15,180.61,0,101,37
2023-08-02,10,16,155.79,0,129,36
2023-08-02,10,17,339.81,1,90,53
2023-08-02,10,18,418.33,0,122,45
2023-08-02,10,19,257.71,1,75,52
2023-08-02,10,20,297.91,0,148,49
2023-08-03,1,1,296.07,1,52,25
2023-08-03,1,2,408.43,0,103,26
2023-08-03,1,3,117.41,0,90,11
2023-08-03,1,4,347.77,1,121,35
2023-08-03,1,5,430.94,0,100,24
2023-08-03,1,6,289.37,0,122,25
2023-08-03,1,7,329.1,0,75,28
2023-08-03,1,8,99.61,0,91,30
2023-08-03,1,9,161.5,0,117,24
2023-08-03,1,10,343.36,0,75,22
2023-08-03,1,11,85.69,0,95,23
2023-08-03,1,12,73.33,0,87,29
2023-08-03,1,13,71.88,0,62,25
2023-08-03,1,14,300.65,0,55,33
2023-08-03,1,15,485.54,1,75,45
2023-08-03,1,16,159.48,0,136,40
2023-08-03,1,17,321.92,0,114,39
2023-08-03,1,18,340.94,0,105,38
2023-08-03,1,19,353.46,0,128,30
2023-08-03,1,20,453.58,0,65,40
2023-08-03,2,1,69.68,0,66,12
2023-08-03,2,2,359.87,0,67,13
2023-08-03,2,3,383.11,0,56,22
2023-08-03,2,4,277.55,1,42,19
2023-08-03,2,5,463.85,0,85,25
2023-08-03,2,6,361.73,0,104,28
2023-08-03,2,7,480.0,0,119,27
2023-08-03,2,8,215.83,1,74,27
2023-08-03,2,9,432.69,0,85,23
2023-08-03,2,10,325.24,0,123,31
2023-08-03,2,11,214.41,0,83,24
2023-08-03,2,12,159.49,0,64,26
2023-08-03,2,13,262.05,0,73,28
2023-08-03,2,14,58.46,0,104,28
2023-08-03,2,15,388.58,0,114,27
2023-08-03,2,16,283.22,0,97,32
2023-08-03,2,17,70.21,0,67,37
2023-08-03,2,18,481.37,0,74,36
2023-08-03,2,19,397.72,0,105,35
2023-08-03,2,20,282.29,1,106,50
2023-08-03,3,1,286.75,0,41,19
2023-08-03,3,2,129.55,0,108,23
2023-08-03,3,3,133.89,0,115,21
2023-08-03,3,4,374.24,1,83,34
2023-08-03,3,5,178.82,0,50,15
2023-08-03,3,6,203.02,0,74,29
2023-08-03,3,7,264.68,0,76,19
2023-08-03,3,8,231.71,0,117,30
2023-08-03,3,9,448.12,0,85,25
2023-08-03,3,10,439.37,1,90,33
2023-08-03,3,11,480.25,1,81,33
2023-08-03,3,12,153.94,0,112,35
2023-08-03,3,13,234.03,0,70,31
2023-08-03,3,14,221.97,1,59,32
2023-08-03,3,15,273.94,0,96,32
2023-08-03,3,16,261.33,0,77,35
2023-08-03,3,17,113.7,0,126,39
2023-08-03,3,18,407.97,0,102,40
2023-08-03,3,19,478.74,0,134,39
2023-08-03,3,20,268.13,0,131,36
2023-08-03,4,1,306.59,0,103,14
2023-08-03,4,2,86.0,0,80,25
2023-08-03,4,3,157.94,1,126,30
2023-08-03,4,4,427.97,0,75,30
2023-08-03,4,5,167.24,0,52,27
2023-08-03,4,6,369.73,0,113,30
2023-08-03,4,7,449.05,0,121,22
2023-08-03,4,8,413.8,0,76,16
2023-08-03,4,9,219.41,0,116,23
2023-08-03,4,10,107.63,0,77,28
2023-08-03,4,11,354.68,0,106,25
2023-08-03,4,12,454.88,0,119,29
2023-08-03,4,13,359.68,1,69,31
2023-08-03,4,14,101.27,0,70,34
2023-08-03,4,15,331.92,0,100,30
2023-08-03,4,16,405.71,0,85,37
2023-08-03,4,17,159.74,0,63,42
2023-08-03,4,18,336.84,0,140,41
2023-08-03,4,19,419.28,1,139,51
2023-08-03,4,20,52.17,0,102,46
2023-08-03,5,1,229.47,0,106,21
2023-08-03,5,2,94.07,0,45,20
2023-08-03,5,3,248.22,1,62,30
2023-08-03,5,4,476.88,1,122,38
2023-08-03,5,5,66.08,0,84,28
2023-08-03,5,6,120.57,0,55,24
2023-08-03,5,7,402.98,0,99,29
2023-08-03,5,8,436.37,0,92,29
2023-08-03,5,9,179.28,1,125,35
2023-08-03,5,10,284.39,0,69,32
2023-08-03,5,11,214.27,0,117,27
2023-08-03,5,12,79.89,1,114,41
2023-08-03,5,13,256.73,0,79,38
2023-08-03,5,14,471.9,0,119,32
2023-08-03,5,15,127.24,0,130,35
2023-08-03,5,16,379.2,0,101,40
2023-08-03,5,17,232.4,1,100,43
2023-08-03,5,18,77.32,0,72,38
2023-08-03,5,19,130.81,0,132,34
2023-08-03,5,20,231.34,0,67,38
2023-08-03,6,1,271.95,0,67,16
2023-08-03,6,2,425.32,0,106,27
2023-08-03,6,3,327.03,0,93,31
2023-08-03,6,4,305.17,0,113,21
2023-08-03,6,5,351.54,0,60,30
2023-08-03,6,6,437.07,0,48,21
2023-08-03,6,7,250.52,1,90,36
2023-08-03,6,8,112.28,0,85,37
2023-08-03,6,9,371.67,1,108,33
2023-08-03,6,10,214.27,0,100,33
2023-08-03,6,11,191.51,0,130,41
2023-08-03,6,12,85.55,0,105,28
2023-08-03,6,13,153.3,1,69,45
2023-08-03,6,14,199.0,0,125,33
2023-08-03,6,15,115.5,0,67,44
2023-08-03,6,16,225.16,1,145,46
2023-08-03,6,17,480.52,0,125,38
2023-08-03,6,18,162.53,0,91,39
2023-08-03,6,19,419.89,0,85,42
2023-08-03,6,20,320.29,0,95,46
2023-08-03,7,1,108.61,0,66,17
2023-08-03,7,2,129.4,1,82,27
2023-08-03,7,3,237.5,0,116,19
2023-08-03,7,4,194.69,1,78,17
2023-08-03,7,5,359.93,0,106,25
2023-08-03,7,6,411.27,1,90,29
2023-08-03,7,7,255.55,0,49,29
2023-08-03,7,8,267.14,0,88,27
2023-08-03,7,9,229.64,0,71,34
2023-08-03,7,10,423.05,0,98,38
2023-08-03,7,11,97.79,0,52,31
2023-08-03,7,12,108.32,0,114,37
2023-08-03,7,13,334.01,1,95,42
2023-08-03,7,14,181.29,1,87,48
2023-08-03,7,15,290.86,1,145,47
2023-08-03,7,16,308.22,0,69,31
2023-08-03,7,17,444.1,0,86,33
2023-08-03,7,18,93.87,1,109,48
2023-08-03,7,19,436.43,0,106,49
2023-08-03,7,20,457.99,0,90,37
2023-08-03,8,1,273.12,0,102,24
2023-08-03,8,2,109.36,0,65,22
2023-08-03,8,3,63.22,1,75,29
2023-08-03,8,4,112.27,0,78,30
2023-08-03,8,5,248.29,0,129,30
2023-08-03,8,6,110.15,0,52,19
2023-08-03,8,7,204.59,0,119,33
2023-08-03,8,8,425.02,1,115,35
2023-08-03,8,9,465.47,0,80,19
2023-08-03,8,10,392.15,0,109,37
2023-08-03,8,11,216.33,0,96,34
2023-08-03,8,12,107.55,0,88,30
2023-08-03,8,13,185.33,0,87,32
2023-08-03,8,14,376.03,0,128,38
2023-08-03,8,15,266.14,0,103,37
2023-08-03,8,16,343.48,0,70,39
2023-08-03,8,17,241.33,0,89,37
2023-08-03,8,18,375.8,1,98,39
2023-08-03,8,19,434.52,0,59,37
2023-08-03,8,20,341.45,0,98,43
2023-08-03,9,1,208.14,1,89,31
2023-08-03,9,2,108.57,0,66,22
2023-08-03,9,3,317.36,1,94,23
2023-08-03,9,4,408.91,0,121,32
2023-08-03,9,5,298.11,0,86,28
2023-08-03,9,6,84.04,0,76,33
2023-08-03,9,7,416.04,0,71,34
2023-08-03,9,8,54.35,0,99,32
2023-08-03,9,9,275.2,0,82,33
2023-08-03,9,10,412.97,0,76,36
2023-08-03,9,11,270.29,0,101,30
2023-08-03,9,12,246.36,1,136,50
2023-08-03,9,13,202.21,0,108,32
2023-08-03,9,14,85.44,1,129,48
2023-08-03,9,15,184.14,0,70,34
2023-08-03,9,16,326.71,0,115,36
2023-08-03,9,17,219.37,0,106,49
2023-08-03,9,18,270.13,0,123,47
2023-08-03,9,19,322.13,0,121,47
2023-08-03,9,20,87.99,1,80,47
2023-08-03,10,1,373.42,0,97,17
2023-08-03,10,2,120.39,0,80,28
2023-08-03,10,3,440.1,0,57,23
2023-08-03,10,4,71.5,0,101,28
2023-08-03,10,5,86.11,0,101,29
2023-08-03,10,6,276.15,0,121,34
2023-08-03,10,7,456.33,0,63,32
2023-08-03,10,8,352.07,0,69,31
2023-08-03,10,9,441.91,0,117,28
2023-08-03,10,10,413.5,0,132,35
2023-08-03,10,11,66.14,0,76,33
2023-08-03,10,12,352.28,0,122,34
2023-08-03,10,13,222.79,0,118,33
2023-08-03,10,14,486.09,0,57,35
2023-08-03,10,15,340.37,0,66,42
2023-08-03,10,16,218.54,1,129,46
2023-08-03,10,17,360.0,0,93,37
2023-08-03,10,18,183.3,0,68,39
2023-08-03,10,19,56.71,0,106,41
2023-08-03,10,20,421.11,0,133,42
2023-08-04,1,1,294.13,1,70,31
2023-08-04,1,2,136.72,0,64,14
2023-08-04,1,3,323.6,0,111,23
2023-08-04,1,4,343.39,0,42,20
2023-08-04,1,5,455.8,0,73,24
2023-08-04,1,6,275.42,0,85,19
2023-08-04,1,7,63.16,0,66,25
2023-08-04,1,8,236.69,0,80,22
2023-08-04,1,9,63.83,0,82,23
2023-08-04,1,10,492.48,1,60,34
2023-08-04,1,11,371.69,0,103,28
2023-08-04,1,12,494.59,1,57,33
2023-08-04,1,13,155.72,0,69,36
2023-08-04,1,14,83.86,0,103,29
2023-08-04,1,15,479.56,0,67,35
2023-08-04,1,16,307.12,0,78,25
2023-08-04,1,17,479.3,0,86,29
2023-08-04,1,18,114.82,0,111,26
2023-08-04,1,19,405.02,1,69,46
2023-08-04,1,20,276.82,0,123,42
2023-08-04,2,1,354.17,1,62,30
2023-08-04,2,2,108.07,0,54,23
2023-08-04,2,3,245.86,0,78,23
2023-08-04,2,4,101.87,0,41,21
2023-08-04,2,5,83.25,1,75,28
2023-08-04,2,6,178.69,0,122,23
2023-08-04,2,7,434.39,0,56,30
2023-08-04,2,8,467.75,0,110,28
2023-08-04,2,9,321.36,0,91,20
2023-08-04,2,10,74.59,0,97,22
2023-08-04,2,11,88.76,0,89,27
2023-08-04,2,12,161.02,1,93,42
2023-08-04,2,13,303.63,0,61,29
2023-08-04,2,14,204.87,0,108,27
2023-08-04,2,15,98.11,0,102,39
2023-08-04,2,16,432.89,0,65,35
2023-08-04,2,17,302.14,0,81,27
2023-08-04,2,18,140.44,0,99,38
2023-08-04,2,19,127.32,0,77,41
2023-08-04,2,20,248.64,0,99,31
2023-08-04,3,1,254.22,0,52,22
2023-08-04,3,2,52.13,0,45,20
2023-08-04,3,3,206.7,0,116,20
2023-08-04,3,4,458.12,0,104,27
2023-08-04,3,5,155.73,0,76,20
2023-08-04,3,6,80.8,0,116,22
2023-08-04,3,7,316.68,0,113,25
2023-08-04,3,8,495.09,0,108,20
2023-08-04,3,9,294.32,1,74,33
2023-08-04,3,10,107.88,0,71,24
2023-08-04,3,11,188.1,0,112,33
2023-08-04,3,12,299.06,0,46,26
2023-08-04,3,13,156.84,0,93,27
2023-08-04,3,14,207.71,0,117,33
2023-08-04,3,15,467.08,0,97,37
2023-08-04,3,16,277.05,0,114,31
2023-08-04,3,17,76.92,0,111,40
2023-08-04,3,18,341.94,1,100,53
2023-08-04,3,19,232.94,0,56,32
2023-08-04,3,20,290.84,0,82,37
2023-08-04,4,1,453.63,0,98,24
2023-08-04,4,2,218.73,0,93,22
2023-08-04,4,3,457.04,0,112,21
2023-08-04,4,4,343.94,0,54,19
2023-08-04,4,5,256.83,0,111,25
2023-08-04,4,6,333.15,1,103,38
2023-08-04,4,7,185.89,0,83,25
2023-08-04,4,8,453.29,0,73,33
2023-08-04,4,9,143.51,0,45,25
2023-08-04,4,10,431.85,1,61,40
2023-08-04,4,11,400.82,0,63,34
2023-08-04,4,12,434.77,1,61,32
2023-08-04,4,13,362.87,0,134,35
2023-08-04,4,14,235.63,0,116,30
2023-08-04,4,15,305.92,0,55,32
2023-08-04,4,16,244.06,0,86,33
2023-08-04,4,17,339.43,0,99,40
2023-08-04,4,18,110.69,0,61,33
2023-08-04,4,19,237.36,1,144,48
2023-08-04,4,20,182.42,0,118,38
2023-08-04,5,1,465.36,0,72,11
2023-08-04,5,2,114.12,0,120,21
2023-08-04,5,3,144.38,0,90,20
2023-08-04,5,4,370.28,0,115,19
2023-08-04,5,5,313.52,0,97,23
2023-08-04,5,6,246.83,0,47,24
2023-08-04,5,7,159.28,0,84,29
2023-08-04,5,8,457.85,1,89,25
2023-08-04,5,9,109.17,0,87,28
2023-08-04,5,10,236.97,1,96,42
2023-08-04,5,11,488.05,0,53,32
2023-08-04,5,12,252.35,0,79,28
2023-08-04,5,13,472.8,0,89,32
2023-08-04,5,14,185.64,0,101,28
2023-08-04,5,15,96.15,1,105,50
2023-08-04,5,16,432.01,0,102,35
2023-08-04,5,17,211.23,0,111,36
2023-08-04,5,18,444.22,0,126,35
2023-08-04,5,19,253.52,0,119,41
2023-08-04,5,20,323.0,1,144,47
2023-08-04,6,1,267.8,0,99,26
2023-08-04,6,2,187.2,0,70,29
2023-08-04,6,3,267.17,0,67,23
2023-08-04,6,4,468.83,0,119,25
2023-08-04,6,5,225.51,0,66,27
2023-08-04,6,6,284.71,0,57,22
2023-08-04,6,7,269.12,1,73,40
2023-08-04,6,8,181.73,1,71,40
2023-08-04,6,9,175.81,0,65,26
2023-08-04,6,10,158.94,0,54,29
2023-08-04,6,11,272.2,0,127,31
2023-08-04,6,12,253.54,0,88,24
2023-08-04,6,13,193.99,0,126,36
2023-08-04,6,14,56.21,0,58,30
2023-08-04,6,15,209.63,0,65,32
2023-08-04,6,16,86.45,0,120,40
2023-08-04,6,17,161.2,0,114,31
2023-08-04,6,18,259.81,0,100,39
2023-08-04,6,19,285.52,0,112,41
2023-08-04,6,20,185.34,1,74,49
2023-08-04,7,1,485.64,0,80,24
2023-08-04,7,2,374.46,0,118,26
2023-08-04,7,3,144.66,1,108,26
2023-08-04,7,4,309.18,0,110,21
2023-08-04,7,5,301.56,0,117,34
2023-08-04,7,6,373.14,0,103,15
2023-08-04,7,7,132.15,0,104,34
2023-08-04,7,8,53.36,0,103,28
2023-08-04,7,9,339.15,0,104,32
2023-08-04,7,10,341.61,0,87,34
2023-08-04,7,11,174.26,0,80,30
2023-08-04,7,12,327.98,0,53,28
2023-08-04,7,13,237.48,0,67,38
2023-08-04,7,14,415.36,0,74,30
2023-08-04,7,15,262.56,0,96,41
2023-08-04,7,16,318.11,0,106,40
2023-08-04,7,17,307.89,0,73,39
2023-08-04,7,18,300.31,0,124,40
2023-08-04,7,19,296.0,0,70,36
2023-08-04,7,20,295.17,1,137,57
2023-08-04,8,1,233.23,1,120,22
2023-08-04,8,2,434.25,0,104,25
2023-08-04,8,3,203.97,0,122,26
2023-08-04,8,4,475.19,0,76,25
2023-08-04,8,5,287.36,0,55,24
2023-08-04,8,6,169.42,0,125,28
2023-08-04,8,7,498.78,0,127,32
2023-08-04,8,8,258.92,0,127,31
2023-08-04,8,9,477.83,0,57,33
